X,Y,Name,description,altitudeMode,hora,ano,DDLon,Frp.1,precipitacao,bioma,frp,datahora,satelite,latitude,riscofogo,diasemchuva,pais,estado,municipio,Field_1,DDLat,data/hora,OID,longitude,mês,Mês/Ano,Índice
-41.4404,-21.7776000016507,55775,,clampToGround,0.145833333,2019,041.44040000W,"&lt;Nulo&gt;","11,6",Mata Atlantica,1.7,11/03/2019,NPP-375,"-21,7776",0,5,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55775,21.77760000S,11/03/2019 03:30:00,37314,"-41,4404",3,32019,55775
-41.441,-21.7818000016507,55776,,clampToGround,0.145833333,2019,041.44100000W,"&lt;Nulo&gt;","11,9",Mata Atlantica,1.7,11/03/2019,NPP-375,"-21,7818",0,5,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55776,21.78180000S,11/03/2019 03:30:00,37315,"-41,441",3,32019,55776
-41.444,-21.7820000016508,55777,,clampToGround,0.145833333,2019,041.44400000W,"&lt;Nulo&gt;","11,6",Mata Atlantica,1,11/03/2019,NPP-375,"-21,782",0,5,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55777,21.78200000S,11/03/2019 03:30:00,37316,"-41,444",3,32019,55777
-42.8037,-22.5766000016695,55786,,clampToGround,0.708333333,2019,042.80370000W,"&lt;Nulo&gt;","14,9",Mata Atlantica,4.7,13/03/2019,NPP-375,"-22,5766",0,0,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,55786,22.57660000S,13/03/2019 17:00:00,37325,"-42,8037",3,32019,55786
-42.2507,-22.4528000016666,55787,,clampToGround,0.708333333,2019,042.25070000W,"&lt;Nulo&gt;","16,5",Mata Atlantica,3.1,13/03/2019,NPP-375,"-22,4528",0,0,Brasil,RIO DE JANEIRO,CASIMIRO DE ABREU,55787,22.45280000S,13/03/2019 17:00:00,37326,"-42,2507",3,32019,55787
-42.7781,-22.4776000016672,55788,,clampToGround,0.708333333,2019,042.77810000W,"&lt;Nulo&gt;",12,Mata Atlantica,4.7,13/03/2019,NPP-375,"-22,4776",0,0,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,55788,22.47760000S,13/03/2019 17:00:00,37327,"-42,7781",3,32019,55788
-41.6312,-21.498900001644,55792,,clampToGround,0.683333333,2019,041.63120000W,"&lt;Nulo&gt;","9,8",Mata Atlantica,2.6,15/03/2019,NPP-375,"-21,4989","0,4",2,Brasil,RIO DE JANEIRO,CARDOSO MOREIRA,55792,21.49890000S,15/03/2019 16:24:00,37331,"-41,6312",3,32019,55792
-41.8427,-21.0649000016335,55793,,clampToGround,0.683333333,2019,041.84270000W,"&lt;Nulo&gt;","11,9",Mata Atlantica,3.1,15/03/2019,NPP-375,"-21,0649",0,2,Brasil,RIO DE JANEIRO,BOM JESUS DO ITABAPOANA,55793,21.06490000S,15/03/2019 16:24:00,37332,"-41,8427",3,32019,55793
-41.6318,-21.4956000016439,55794,,clampToGround,0.683333333,2019,041.63180000W,"&lt;Nulo&gt;","10,2",Mata Atlantica,26.4,15/03/2019,NPP-375,"-21,4956","0,4",2,Brasil,RIO DE JANEIRO,CARDOSO MOREIRA,55794,21.49560000S,15/03/2019 16:24:00,37333,"-41,6318",3,32019,55794
-42.0869,-21.6368000016473,55795,,clampToGround,0.658333333,2019,042.08690000W,"&lt;Nulo&gt;","0,4",Mata Atlantica,4.4,17/03/2019,NPP-375,"-21,6368","0,8",0,Brasil,RIO DE JANEIRO,APERIBE,55795,21.63680000S,17/03/2019 15:48:00,37334,"-42,0869",3,32019,55795
-43.7552,-22.7872000016743,55797,,clampToGround,0.179166667,2019,043.75520000W,"&lt;Nulo&gt;","10,7",Mata Atlantica,1.3,19/03/2019,NPP-375,"-22,7872",0,0,Brasil,RIO DE JANEIRO,SEROPEDICA,55797,22.78720000S,19/03/2019 04:18:00,37336,"-43,7552",3,32019,55797
-42.9811,-22.8562000016759,55800,,clampToGround,0.170833333,2019,042.98110000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.6,25/03/2019,NPP-375,"-22,8562","0,7",3,Brasil,RIO DE JANEIRO,SAO GONCALO,55800,22.85620000S,25/03/2019 04:06:00,37339,"-42,9811",3,32019,55800
-42.8633,-22.6381000016709,55801,,clampToGround,0.691666667,2019,042.86330000W,"&lt;Nulo&gt;","0,5",Mata Atlantica,25.3,25/03/2019,NPP-375,"-22,6381","0,8",4,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,55801,22.63810000S,25/03/2019 16:36:00,37340,"-42,8633",3,32019,55801
-42.8592,-22.6374000016709,55802,,clampToGround,0.691666667,2019,042.85920000W,"&lt;Nulo&gt;","0,5",Mata Atlantica,25.3,25/03/2019,NPP-375,"-22,6374","0,8",4,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,55802,22.63740000S,25/03/2019 16:36:00,37341,"-42,8592",3,32019,55802
-43.3672,-22.3125000016633,55803,,clampToGround,0.691666667,2019,043.36720000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.7,25/03/2019,NPP-375,"-22,3125","0,8",4,Brasil,RIO DE JANEIRO,PATY DO ALFERES,55803,22.31250000S,25/03/2019 16:36:00,37342,"-43,3672",3,32019,55803
-42.021,-22.7417000016733,55804,,clampToGround,0.691666667,2019,042.02100000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.9,25/03/2019,NPP-375,"-22,7417",1,3,Brasil,RIO DE JANEIRO,CABO FRIO,55804,22.74170000S,25/03/2019 16:36:00,37343,"-42,021",3,32019,55804
-43.755,-22.902500001677,55805,,clampToGround,0.691666667,2019,043.75500000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.7,25/03/2019,NPP-375,"-22,9025",0,5,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55805,22.90250000S,25/03/2019 16:36:00,37344,"-43,755",3,32019,55805
-42.9794,-22.857500001676,55806,,clampToGround,0.158333333,2019,042.97940000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.5,26/03/2019,NPP-375,"-22,8575","0,9",4,Brasil,RIO DE JANEIRO,SAO GONCALO,55806,22.85750000S,26/03/2019 03:48:00,37345,"-42,9794",3,32019,55806
-43.7557,-22.7869000016743,55807,,clampToGround,0.158333333,2019,043.75570000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.1,26/03/2019,NPP-375,"-22,7869","0,2",6,Brasil,RIO DE JANEIRO,SEROPEDICA,55807,22.78690000S,26/03/2019 03:48:00,37346,"-43,7557",3,32019,55807
-43.7552,-22.903300001677,55808,,clampToGround,0.158333333,2019,043.75520000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.1,26/03/2019,NPP-375,"-22,9033",0,6,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55808,22.90330000S,26/03/2019 03:48:00,37347,"-43,7552",3,32019,55808
-42.2538,-22.1820000016603,55810,,clampToGround,0.679166667,2019,042.25380000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.3,26/03/2019,NPP-375,"-22,182","0,1",2,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,55810,22.18200000S,26/03/2019 16:18:00,37349,"-42,2538",3,32019,55810
-41.2013,-21.4725000016434,55811,,clampToGround,0.679166667,2019,041.20130000W,"&lt;Nulo&gt;",0,Mata Atlantica,8.5,26/03/2019,NPP-375,"-21,4725",1,4,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,55811,21.47250000S,26/03/2019 16:18:00,37350,"-41,2013",3,32019,55811
-41.2014,-21.4745000016434,55812,,clampToGround,0.679166667,2019,041.20140000W,"&lt;Nulo&gt;",0,Mata Atlantica,10.1,26/03/2019,NPP-375,"-21,4745",1,4,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,55812,21.47450000S,26/03/2019 16:18:00,37351,"-41,2014",3,32019,55812
-42.2159,-21.5896000016462,55813,,clampToGround,0.679166667,2019,042.21590000W,"&lt;Nulo&gt;","0,1",Mata Atlantica,10.7,26/03/2019,NPP-375,"-21,5896",1,4,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,55813,21.58960000S,26/03/2019 16:18:00,37352,"-42,2159",3,32019,55813
-42.4028,-22.8332000016754,55814,,clampToGround,0.679166667,2019,042.40280000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.6,26/03/2019,NPP-375,"-22,8332",1,4,Brasil,RIO DE JANEIRO,SAQUAREMA,55814,22.83320000S,26/03/2019 16:18:00,37353,"-42,4028",3,32019,55814
-42.8834,-22.2434000016617,55815,,clampToGround,0.679166667,2019,042.88340000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.4,26/03/2019,NPP-375,"-22,2434","0,1",4,Brasil,RIO DE JANEIRO,TERESOPOLIS,55815,22.24340000S,26/03/2019 16:18:00,37354,"-42,8834",3,32019,55815
-42.2384,-22.6493000016711,55816,,clampToGround,0.679166667,2019,042.23840000W,"&lt;Nulo&gt;",0,Mata Atlantica,5,26/03/2019,NPP-375,"-22,6493","0,9",5,Brasil,RIO DE JANEIRO,ARARUAMA,55816,22.64930000S,26/03/2019 16:18:00,37355,"-42,2384",3,32019,55816
-43.6238,-22.7095000016725,55820,,clampToGround,0.145833333,2019,043.62380000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.3,27/03/2019,NPP-375,"-22,7095","0,2",6,Brasil,RIO DE JANEIRO,JAPERI,55820,22.70950000S,27/03/2019 03:30:00,37359,"-43,6238",3,32019,55820
-43.7581,-22.7869000016744,55821,,clampToGround,0.145833333,2019,043.75810000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.4,27/03/2019,NPP-375,"-22,7869","0,3",7,Brasil,RIO DE JANEIRO,SEROPEDICA,55821,22.78690000S,27/03/2019 03:30:00,37360,"-43,7581",3,32019,55821
-43.7558,-22.7867000016743,55822,,clampToGround,0.145833333,2019,043.75580000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.5,27/03/2019,NPP-375,"-22,7867","0,3",7,Brasil,RIO DE JANEIRO,SEROPEDICA,55822,22.78670000S,27/03/2019 03:30:00,37361,"-43,7558",3,32019,55822
-43.6258,-22.7110000016726,55823,,clampToGround,0.145833333,2019,043.62580000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.2,27/03/2019,NPP-375,"-22,711","0,2",6,Brasil,RIO DE JANEIRO,JAPERI,55823,22.71100000S,27/03/2019 03:30:00,37362,"-43,6258",3,32019,55823
-42.2461,-22.6565000016713,55825,,clampToGround,0.666666667,2019,042.24610000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.4,27/03/2019,NPP-375,"-22,6565",1,5,Brasil,RIO DE JANEIRO,ARARUAMA,55825,22.65650000S,27/03/2019 16:00:00,37364,"-42,2461",3,32019,55825
-42.6467,-22.1051000016584,55826,,clampToGround,0.666666667,2019,042.64670000W,"&lt;Nulo&gt;",0,Mata Atlantica,9.2,27/03/2019,NPP-375,"-22,1051",1,4,Brasil,RIO DE JANEIRO,SUMIDOURO,55826,22.10510000S,27/03/2019 16:00:00,37365,"-42,6467",3,32019,55826
-41.365,-21.2752000016385,55827,,clampToGround,0.666666667,2019,041.36500000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.7,27/03/2019,NPP-375,"-21,2752",1,5,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55827,21.27520000S,27/03/2019 16:00:00,37366,"-41,365",3,32019,55827
-44.5448,-22.4910000016675,55835,,clampToGround,0.683333333,2019,044.54480000W,"&lt;Nulo&gt;","0,1",Mata Atlantica,3.5,31/03/2019,NPP-375,"-22,491","0,7",6,Brasil,RIO DE JANEIRO,ITATIAIA,55835,22.49100000S,31/03/2019 16:24:00,37374,"-44,5448",3,32019,55835
-42.2084,-21.5894000016462,55837,,clampToGround,0.670833333,2019,042.20840000W,"&lt;Nulo&gt;","0,5",Mata Atlantica,4.2,01/04/2019,NPP-375,"-21,5894",1,9,Brasil,RIO DE JANEIRO,SANTO ANTONIO DE PADUA,55837,21.58940000S,01/04/2019 16:06:00,37376,"-42,2084",4,42019,55837
-43.883,-22.6266000016706,55843,,clampToGround,0.658333333,2019,043.88300000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.2,02/04/2019,NPP-375,"-22,6266","0,4",5,Brasil,RIO DE JANEIRO,PIRAI,55843,22.62660000S,02/04/2019 15:48:00,37382,"-43,883",4,42019,55843
-42.0963,-22.7707000016739,55844,,clampToGround,0.658333333,2019,042.09630000W,"&lt;Nulo&gt;",0,Mata Atlantica,8.2,02/04/2019,NPP-375,"-22,7707",1,7,Brasil,RIO DE JANEIRO,SAO PEDRO DA ALDEIA,55844,22.77070000S,02/04/2019 15:48:00,37383,"-42,0963",4,42019,55844
-41.8078,-21.2634000016383,55845,,clampToGround,0.658333333,2019,041.80780000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.9,02/04/2019,NPP-375,"-21,2634",1,11,Brasil,RIO DE JANEIRO,ITAPERUNA,55845,21.26340000S,02/04/2019 15:48:00,37384,"-41,8078",4,42019,55845
-41.8105,-21.2690000016384,55846,,clampToGround,0.658333333,2019,041.81050000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.9,02/04/2019,NPP-375,"-21,269",1,11,Brasil,RIO DE JANEIRO,ITAPERUNA,55846,21.26900000S,02/04/2019 15:48:00,37385,"-41,8105",4,42019,55846
-41.8111,-21.2638000016383,55847,,clampToGround,0.658333333,2019,041.81110000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.9,02/04/2019,NPP-375,"-21,2638",1,11,Brasil,RIO DE JANEIRO,ITAPERUNA,55847,21.26380000S,02/04/2019 15:48:00,37386,"-41,8111",4,42019,55847
-43.9762,-22.2090000016609,55848,,clampToGround,0.658333333,2019,043.97620000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.5,02/04/2019,NPP-375,"-22,209",1,11,Brasil,RIO DE JANEIRO,VALENCA,55848,22.20900000S,02/04/2019 15:48:00,37387,"-43,9762",4,42019,55848
-43.7593,-22.7869000016744,55858,,clampToGround,0.179166667,2019,043.75930000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.4,04/04/2019,NPP-375,"-22,7869",1,7,Brasil,RIO DE JANEIRO,SEROPEDICA,55858,22.78690000S,04/04/2019 04:18:00,37397,"-43,7593",4,42019,55858
-41.6076,-21.7322000016495,55863,,clampToGround,0.7,2019,041.60760000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.3,04/04/2019,NPP-375,"-21,7322",1,9,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55863,21.73220000S,04/04/2019 16:48:00,37402,"-41,6076",4,42019,55863
-42.938,-22.0964000016582,55864,,clampToGround,0.7,2019,042.93800000W,"&lt;Nulo&gt;",0,Mata Atlantica,4,04/04/2019,NPP-375,"-22,0964","0,6",7,Brasil,RIO DE JANEIRO,SAO JOSE DO VALE DO RIO PRETO,55864,22.09640000S,04/04/2019 16:48:00,37403,"-42,938",4,42019,55864
-43.7536,-22.902400001677,55865,,clampToGround,0.7,2019,043.75360000W,"&lt;Nulo&gt;",0,Mata Atlantica,6.8,04/04/2019,NPP-375,"-22,9024","0,4",7,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55865,22.90240000S,04/04/2019 16:48:00,37404,"-43,7536",4,42019,55865
-42.1212,-21.4124000016419,55868,,clampToGround,0.6875,2019,042.12120000W,"&lt;Nulo&gt;",0,Mata Atlantica,2.7,05/04/2019,NPP-375,"-21,4124",1,12,Brasil,RIO DE JANEIRO,MIRACEMA,55868,21.41240000S,05/04/2019 16:30:00,37407,"-42,1212",4,42019,55868
-42.2236,-22.0504000016572,55869,,clampToGround,0.6875,2019,042.22360000W,"&lt;Nulo&gt;",0,Mata Atlantica,7.7,05/04/2019,NPP-375,"-22,0504",1,15,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,55869,22.05040000S,05/04/2019 16:30:00,37408,"-42,2236",4,42019,55869
-43.7525,-22.901900001677,55870,,clampToGround,0.6875,2019,043.75250000W,"&lt;Nulo&gt;","0,2",Mata Atlantica,7.6,05/04/2019,NPP-375,"-22,9019","0,5",8,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55870,22.90190000S,05/04/2019 16:30:00,37409,"-43,7525",4,42019,55870
-41.7849,-21.3016000016392,55871,,clampToGround,0.6875,2019,041.78490000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.8,05/04/2019,NPP-375,"-21,3016",1,14,Brasil,RIO DE JANEIRO,ITAPERUNA,55871,21.30160000S,05/04/2019 16:30:00,37410,"-41,7849",4,42019,55871
-42.9821,-22.6493000016711,55872,,clampToGround,0.6875,2019,042.98210000W,"&lt;Nulo&gt;",0,Mata Atlantica,10.2,05/04/2019,NPP-375,"-22,6493",1,15,Brasil,RIO DE JANEIRO,GUAPIMIRIM,55872,22.64930000S,05/04/2019 16:30:00,37411,"-42,9821",4,42019,55872
-43.997,-22.7601000016737,55873,,clampToGround,0.6875,2019,043.99700000W,"&lt;Nulo&gt;","6,1",Mata Atlantica,2.1,05/04/2019,NPP-375,"-22,7601",0,7,Brasil,RIO DE JANEIRO,RIO CLARO,55873,22.76010000S,05/04/2019 16:30:00,37412,"-43,997",4,42019,55873
-44.2542,-22.3663000016646,55874,,clampToGround,0.6875,2019,044.25420000W,"&lt;Nulo&gt;","18,6",Mata Atlantica,2.5,05/04/2019,NPP-375,"-22,3663","0,4",14,Brasil,RIO DE JANEIRO,QUATIS,55874,22.36630000S,05/04/2019 16:30:00,37413,"-44,2542",4,42019,55874
-42.5869,-22.4962000016676,55875,,clampToGround,0.6875,2019,042.58690000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.4,05/04/2019,NPP-375,"-22,4962","0,2",10,Brasil,RIO DE JANEIRO,CACHOEIRAS DE MACACU,55875,22.49620000S,05/04/2019 16:30:00,37414,"-42,5869",4,42019,55875
-42.7339,-22.8059000016748,55878,,clampToGround,0.675,2019,042.73390000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.7,06/04/2019,NPP-375,"-22,8059",1,9,Brasil,RIO DE JANEIRO,TANGUA,55878,22.80590000S,06/04/2019 16:12:00,37417,"-42,7339",4,42019,55878
-41.4733,-21.8897000016533,55879,,clampToGround,0.675,2019,041.47330000W,"&lt;Nulo&gt;","0,1",Mata Atlantica,6.1,06/04/2019,NPP-375,"-21,8897",1,15,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55879,21.88970000S,06/04/2019 16:12:00,37418,"-41,4733",4,42019,55879
-43.5294,-22.8618000016761,55880,,clampToGround,0.141666667,2019,043.52940000W,"&lt;Nulo&gt;",0,Mata Atlantica,0.8,07/04/2019,NPP-375,"-22,8618","0,6",0,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55880,22.86180000S,07/04/2019 03:24:00,37419,"-43,5294",4,42019,55880
-41.3019,-21.6967000016487,55885,,clampToGround,0.6625,2019,041.30190000W,"&lt;Nulo&gt;",0,Mata Atlantica,9.9,07/04/2019,NPP-375,"-21,6967",1,13,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55885,21.69670000S,07/04/2019 15:54:00,37424,"-41,3019",4,42019,55885
-41.3068,-21.6973000016487,55886,,clampToGround,0.6625,2019,041.30680000W,"&lt;Nulo&gt;",0,Mata Atlantica,9.9,07/04/2019,NPP-375,"-21,6973",1,13,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55886,21.69730000S,07/04/2019 15:54:00,37425,"-41,3068",4,42019,55886
-41.9933,-22.1103000016586,55897,,clampToGround,0.65,2019,041.99330000W,"&lt;Nulo&gt;","7,4",Mata Atlantica,8.7,08/04/2019,NPP-375,"-22,1103",0,2,Brasil,RIO DE JANEIRO,TRAJANO DE MORAES,55897,22.11030000S,08/04/2019 15:36:00,37436,"-41,9933",4,42019,55897
-41.2876,-21.9374000016545,55898,,clampToGround,0.65,2019,041.28760000W,"&lt;Nulo&gt;",0,Mata Atlantica,12.1,08/04/2019,NPP-375,"-21,9374",1,17,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55898,21.93740000S,08/04/2019 15:36:00,37437,"-41,2876",4,42019,55898
-41.7617,-21.8961000016535,55899,,clampToGround,0.65,2019,041.76170000W,"&lt;Nulo&gt;","0,3",Mata Atlantica,1.1,08/04/2019,NPP-375,"-21,8961","0,9",1,Brasil,RIO DE JANEIRO,SANTA MARIA MADALENA,55899,21.89610000S,08/04/2019 15:36:00,37438,"-41,7617",4,42019,55899
-41.4665,-21.8913000016534,55910,,clampToGround,0.716666667,2019,041.46650000W,"&lt;Nulo&gt;",0,Mata Atlantica,8.4,08/04/2019,NPP-375,"-21,8913",1,17,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55910,21.89130000S,08/04/2019 17:12:00,37449,"-41,4665",4,42019,55910
-43.7552,-22.902600001677,55911,,clampToGround,0.170833333,2019,043.75520000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.8,10/04/2019,NPP-375,"-22,9026",0,0,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55911,22.90260000S,10/04/2019 04:06:00,37450,"-43,7552",4,42019,55911
-43.7526,-22.901300001677,55912,,clampToGround,0.691666667,2019,043.75260000W,"&lt;Nulo&gt;",0,Mata Atlantica,4.1,10/04/2019,NPP-375,"-22,9013",0,0,Brasil,RIO DE JANEIRO,RIO DE JANEIRO,55912,22.90130000S,10/04/2019 16:36:00,37451,"-43,7526",4,42019,55912
-42.7444,-22.1035000016584,55915,,clampToGround,0.679166667,2019,042.74440000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.8,11/04/2019,NPP-375,"-22,1035","0,9",2,Brasil,RIO DE JANEIRO,SUMIDOURO,55915,22.10350000S,11/04/2019 16:18:00,37454,"-42,7444",4,42019,55915
-42.024,-21.8470000016523,55916,,clampToGround,0.679166667,2019,042.02400000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.7,11/04/2019,NPP-375,"-21,847",1,2,Brasil,RIO DE JANEIRO,SAO SEBASTIAO DO ALTO,55916,21.84700000S,11/04/2019 16:18:00,37455,"-42,024",4,42019,55916
-41.5839,-21.7697000016505,55917,,clampToGround,0.679166667,2019,041.58390000W,"&lt;Nulo&gt;",0,Mata Atlantica,10.3,11/04/2019,NPP-375,"-21,7697",1,15,Brasil,RIO DE JANEIRO,CAMPOS DOS GOYTACAZES,55917,21.76970000S,11/04/2019 16:18:00,37456,"-41,5839",4,42019,55917
-41.7858,-21.541800001645,55918,,clampToGround,0.679166667,2019,041.78580000W,"&lt;Nulo&gt;",0,Mata Atlantica,3.2,11/04/2019,NPP-375,"-21,5418",1,0,Brasil,RIO DE JANEIRO,SAO FIDELIS,55918,21.54180000S,11/04/2019 16:18:00,37457,"-41,7858",4,42019,55918
-41.1466,-21.5265000016446,55922,,clampToGround,0.641666667,2019,041.14660000W,"&lt;Nulo&gt;","0,3",Mata Atlantica,6,14/04/2019,NPP-375,"-21,5265",1,4,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,55922,21.52650000S,14/04/2019 15:24:00,37461,"-41,1466",4,42019,55922
-43.689,-22.8028000016747,55856,,clampToGround,0.7125,2019,043.68900000W,"&lt;Nulo&gt;",0,Mata Atlantica,1.2,03/04/2019,NPP-375,"-22,8028","0,9",6,Brasil,RIO DE JANEIRO,SEROPEDICA,55856,22.80280000S,03/04/2019 17:06:00,37395,"-43,689",4,42019,55856
-41.1459,-21.5327000016448,55923,,clampToGround,0.641666667,2019,041.14590000W,"&lt;Nulo&gt;","0,3",Mata Atlantica,5.4,14/04/2019,NPP-375,"-21,5327",1,4,Brasil,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,55923,21.53270000S,14/04/2019 15:24:00,37462,"-41,1459",4,42019,55923
